id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,curriculum,grades,gender_policy,tuition_range,admissions_contact,application_deadline,transport_available,accreditation,languages,year_founded
ChIJOed1MiH9jT4Ruzc0lBfU2YY,ellesmere-muscat-international-school,Ellesmere Muscat International School,Schools,,school;education,,"Alsalam Street, Al Khoudh St, Sib 132, Oman",Muscat,Oman,23.644485,58.188079,https://www.google.com/maps/place/?q=place_id:ChIJOed1MiH9jT4Ruzc0lBfU2YY,https://ellesmeremuscat.com/,,https://ellesmeremuscat.com/,https://www.google.com/s2/favicons?domain=ellesmeremuscat.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJXVPSF7r8jT4RJDg5DP7Ke4U,ghars-international-school-gis,Ghars International School GIS,Schools,,school;education,,"Al Khoudh St, Sib, Oman",Muscat,Oman,23.641409,58.202071,https://www.google.com/maps/place/?q=place_id:ChIJXVPSF7r8jT4RJDg5DP7Ke4U,http://www.gis.edu.om/,+968 9171 7691,http://www.gis.edu.om/,https://www.google.com/s2/favicons?domain=www.gis.edu.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJbS2Q8Fr3kT4RcFVgr0-ZTQI,goverment-school,Goverment School,Schools,,school;education,,"HHJ7+89C, Muscat, Oman",Muscat,Oman,23.580804,58.563390,https://www.google.com/maps/place/?q=place_id:ChIJbS2Q8Fr3kT4RcFVgr0-ZTQI,https://www.google.com/maps/place/?q=place_id:ChIJbS2Q8Fr3kT4RcFVgr0-ZTQI,,https://www.google.com/maps/place/?q=place_id:ChIJbS2Q8Fr3kT4RcFVgr0-ZTQI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJt1Y3WfD9jT4RibUz5srU3KE,granada-private-school,Granada Private School,Schools,,school;education,,"J65P+RCC, Seeb 121, Oman",Muscat,Oman,23.609562,58.236063,https://www.google.com/maps/place/?q=place_id:ChIJt1Y3WfD9jT4RibUz5srU3KE,https://www.granadaprivateschool.com/,+968 9744 9896,https://www.granadaprivateschool.com/,https://www.google.com/s2/favicons?domain=www.granadaprivateschool.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJXXTLttn_kT4RsQG8_bXHq3g,high-school-land-mark,High School Land Mark,Schools,,school;education,,"HCGJ+3JP, Muscat, Oman",Muscat,Oman,23.575200,58.431577,https://www.google.com/maps/place/?q=place_id:ChIJXXTLttn_kT4RsQG8_bXHq3g,https://www.google.com/maps/place/?q=place_id:ChIJXXTLttn_kT4RsQG8_bXHq3g,,https://www.google.com/maps/place/?q=place_id:ChIJXXTLttn_kT4RsQG8_bXHq3g,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJVTBjo4n3kT4RmdeFij7xetg,ism-primary-school,ISM Primary School,Schools,,school;education,,"924, Muscat, Oman",Muscat,Oman,23.623463,58.556578,https://www.google.com/maps/place/?q=place_id:ChIJVTBjo4n3kT4RmdeFij7xetg,https://www.google.com/maps/place/?q=place_id:ChIJVTBjo4n3kT4RmdeFij7xetg,,https://www.google.com/maps/place/?q=place_id:ChIJVTBjo4n3kT4RmdeFij7xetg,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJAyv2NLTwkT4RysfrHAH5s2g,iswk-kg,ISWK- KG,Schools,,school;education,,"Muscat, Oman",Muscat,Oman,23.566507,58.574255,https://www.google.com/maps/place/?q=place_id:ChIJAyv2NLTwkT4RysfrHAH5s2g,http://www.iswkoman.com/,+968 24 816633,http://www.iswkoman.com/,https://www.google.com/s2/favicons?domain=www.iswkoman.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJZWiYGrbwkT4RgLepnpUVibU,iswki-international-cambridge-school,ISWKi International Cambridge School,Schools,,school;education,,"HH7G+WHV, Muscat, Oman",Muscat,Oman,23.564873,58.576436,https://www.google.com/maps/place/?q=place_id:ChIJZWiYGrbwkT4RgLepnpUVibU,http://www.iswki.org/,+968 9012 2012,http://www.iswki.org/,https://www.google.com/s2/favicons?domain=www.iswki.org&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJQyLqA1L3kT4R3bhz160GlOQ,ibn-khaldoun-private-school,Ibn Khaldoun Private School,Schools,,school;education,,"Muscat, Oman",Muscat,Oman,23.573691,58.565343,https://www.google.com/maps/place/?q=place_id:ChIJQyLqA1L3kT4R3bhz160GlOQ,https://www.google.com/maps/place/?q=place_id:ChIJQyLqA1L3kT4R3bhz160GlOQ,+968 9593 1603,https://www.google.com/maps/place/?q=place_id:ChIJQyLqA1L3kT4R3bhz160GlOQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJbaJBNr__kT4RKqlWG5owRSU,indian-school-al-ghubra,Indian School Al Ghubra,Schools,,school;education,,"H9QV+6VM Ghubra North, Al Dhayafa St, Muscat, Oman",Muscat,Oman,23.587535,58.396318,https://www.google.com/maps/place/?q=place_id:ChIJbaJBNr__kT4RKqlWG5owRSU,https://indianschool.com/,+968 24 491587,https://indianschool.com/,https://www.google.com/s2/favicons?domain=indianschool.com&sz=128,,,,,,,,,,,,,3.30,,,,,,4,Google,,2025-10-04,,,,,,,,,,
ChIJQ_adAlv3kT4Rdc3xWKncmgU,indian-school-al-wadi-al-kabir,Indian School Al Wadi Al Kabir,Schools,,school;education,,"HHJ7+F6M, Muscat, Oman",Muscat,Oman,23.581210,58.563062,https://www.google.com/maps/place/?q=place_id:ChIJQ_adAlv3kT4Rdc3xWKncmgU,http://www.iswkoman.com/,+968 24 816633,http://www.iswkoman.com/,https://www.google.com/s2/favicons?domain=www.iswkoman.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,
ChIJRe4q7Bf4kT4RxauZgJf002I,indian-school-darsait-isd-senior,Indian School Darsait (ISD) - Senior المدرسة الهندية - دارسيت,Schools,,school;education,,"JGHR+6R9, Darsayt St, Muscat, Oman",Muscat,Oman,23.627922,58.542099,https://www.google.com/maps/place/?q=place_id:ChIJRe4q7Bf4kT4RxauZgJf002I,http://www.isdoman.com/,+968 24 786693,http://www.isdoman.com/,https://www.google.com/s2/favicons?domain=www.isdoman.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJU5AAtRf4kT4RUqd4IzmdXb8,indian-school-darsait-junior,Indian School Darsait - Junior,Schools,,school;education,,"JGHR+663, 1318 Way, Muscat, Oman",Muscat,Oman,23.628008,58.540540,https://www.google.com/maps/place/?q=place_id:ChIJU5AAtRf4kT4RUqd4IzmdXb8,https://www.isdoman.com/,+968 24 783995,https://www.isdoman.com/,https://www.google.com/s2/favicons?domain=www.isdoman.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJJ4cuPTr4kT4RSIgb-1RN_P8,indian-school-muscat,Indian School Muscat,Schools,,school;education,,"JG9Q+3CJ Indian School، 1911 Way, Muscat, Oman",Muscat,Oman,23.617720,58.538531,https://www.google.com/maps/place/?q=place_id:ChIJJ4cuPTr4kT4RSIgb-1RN_P8,http://ismoman.com/,+968 24 702567,http://ismoman.com/,https://www.google.com/s2/favicons?domain=ismoman.com&sz=128,,,,,,,,,,,,,4.20,,,,,,11,Google,,2025-10-04,,,,,,,,,,
ChIJk47P1X73kT4RTlxnB1FqTAM,indian-school-muscat-kindergarten,Indian School Muscat - Kindergarten,Schools,,school;education,,"JHF4+664, Muscat, Oman",Muscat,Oman,23.623022,58.555569,https://www.google.com/maps/place/?q=place_id:ChIJk47P1X73kT4RTlxnB1FqTAM,http://ismoman.com/,+968 9127 7253,http://ismoman.com/,https://www.google.com/s2/favicons?domain=ismoman.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJT76U3b4Ajj4RLa0bL8KLQG8,international-french-school-of-muscat-lyc-e-fran-ais-international-de-mascate,International French School of Muscat | Lycée Français International de Mascate,Schools,,school;education,,"Airport height, 99 St, Muscat, Oman",Muscat,Oman,23.575140,58.299633,https://www.google.com/maps/place/?q=place_id:ChIJT76U3b4Ajj4RLa0bL8KLQG8,https://www.lfm.om/,+968 24 348800,https://www.lfm.om/,https://www.google.com/s2/favicons?domain=www.lfm.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJ1bxOv8_4kT4RFesgXc-n2jc,international-school-of-oman,International School of Oman,Schools,,school;education,,"Near Bausher medical center، Al Maha St, Muscat 130, Oman",Muscat,Oman,23.560281,58.408721,https://www.google.com/maps/place/?q=place_id:ChIJ1bxOv8_4kT4RFesgXc-n2jc,http://www.isooman.com/,+968 22 455400,http://www.isooman.com/,https://www.google.com/s2/favicons?domain=www.isooman.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJb9QHg97_kT4RINJXu3TdLdo,iranian-school-muscat,Iranian School Muscat,Schools,,school;education,,"J93H+8W8, Muscat, Oman",Muscat,Oman,23.603284,58.379831,https://www.google.com/maps/place/?q=place_id:ChIJb9QHg97_kT4RINJXu3TdLdo,http://school-muscat.ir/,+968 24 493912,http://school-muscat.ir/,https://www.google.com/s2/favicons?domain=school-muscat.ir&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJk4ZJYeQBjj4RpHSjXitFsho,itlalat-almajd-private-school,Itlalat Almajd Private School - مدرسة اطلالة المجد الخاصة,Schools,,school;education,,"H9V7+H49, 4008 Way, Muscat, Oman",Muscat,Oman,23.593921,58.362869,https://www.google.com/maps/place/?q=place_id:ChIJk4ZJYeQBjj4RpHSjXitFsho,https://www.google.com/maps/place/?q=place_id:ChIJk4ZJYeQBjj4RpHSjXitFsho,+968 24 490649,https://www.google.com/maps/place/?q=place_id:ChIJk4ZJYeQBjj4RpHSjXitFsho,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,
ChIJxUyT3hv9jT4RAajmuNtZpMs,jaifar-ibn-al-julanda-private-school,Jaifar Ibn Al Julanda Private School مدرسة حيفر بن الجلندى الخاصة,Schools,,school;education,,"1467 way, Al hail North Building no. 6758 Seeb OM, Sib 121, Oman",Muscat,Oman,23.633692,58.237862,https://www.google.com/maps/place/?q=place_id:ChIJxUyT3hv9jT4RAajmuNtZpMs,http://www.jijps.com/,+968 24 538652,http://www.jijps.com/,https://www.google.com/s2/favicons?domain=www.jijps.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJfVft2k33kT4RpNVEQDRtIWk,jingles-nursery-daycare-playgroup-nursery,"Jingles Nursery (Daycare, Playgroup & Nursery)",Schools,,school;education,,"Muscat, Oman",Muscat,Oman,23.574589,58.569015,https://www.google.com/maps/place/?q=place_id:ChIJfVft2k33kT4RpNVEQDRtIWk,https://www.google.com/maps/place/?q=place_id:ChIJfVft2k33kT4RpNVEQDRtIWk,+968 9366 3185,https://www.google.com/maps/place/?q=place_id:ChIJfVft2k33kT4RpNVEQDRtIWk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,
ChIJoTUbTZP8jT4R0D2huE6oYAI,knowledge-gate-international-school-muscat,Knowledge Gate International School Muscat,Schools,,school;education,,"Al Marafah St, Sib, Oman",Muscat,Oman,23.638920,58.218222,https://www.google.com/maps/place/?q=place_id:ChIJoTUbTZP8jT4R0D2huE6oYAI,http://kgis.edu.om/,+968 24 073500,http://kgis.edu.om/,https://www.google.com/s2/favicons?domain=kgis.edu.om&sz=128,,,,,,,,,,,,,4.50,,,,,,8,Google,,2025-10-04,,,,,,,,,,
ChIJjfsPMhb9jT4R4c3PucgMuxc,laugh-n-learn-oman,Laugh N Learn Oman,Schools,,school;education,,"The View, 208 Al Mauj St, North 138, Oman",Muscat,Oman,23.619698,58.258052,https://www.google.com/maps/place/?q=place_id:ChIJjfsPMhb9jT4R4c3PucgMuxc,https://laughnlearnoman.com/,+968 9260 3404,https://laughnlearnoman.com/,https://www.google.com/s2/favicons?domain=laughnlearnoman.com&sz=128,,,,,,,,,,,,,4.80,,,,,,18,Google,,2025-10-04,,,,,,,,,,
ChIJKeydX879jT4R86kVtZUfwnM,leaders-private-school,Leaders Private School مدرسة القادة الخاصة,Schools,,school;education,,"Al Hail South - Seeb J69M+CHX السيب‎, مسقط، Oman",Muscat,Oman,23.618562,58.233938,https://www.google.com/maps/place/?q=place_id:ChIJKeydX879jT4R86kVtZUfwnM,https://www.leadersschool.om/,+968 9850 1501,https://www.leadersschool.om/,https://www.google.com/s2/favicons?domain=www.leadersschool.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJcd8X7mX5kT4R06iylbsketE,little-dreams-nursery-muscat,Little Dreams Nursery Muscat,Schools,,school;education,,"664 Way, Muscat 112, Oman",Muscat,Oman,23.614194,58.498227,https://www.google.com/maps/place/?q=place_id:ChIJcd8X7mX5kT4R06iylbsketE,https://www.google.com/maps/place/?q=place_id:ChIJcd8X7mX5kT4R06iylbsketE,+968 9244 4515,https://www.google.com/maps/place/?q=place_id:ChIJcd8X7mX5kT4R06iylbsketE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.50,,,,,,2,Google,,2025-10-04,,,,,,,,,,
ChIJxVlAtcT9jT4RrdeeCBuuU3o,little-feet-nursery,Little Feet Nursery | حضانة الأقدام الصغيرة,Schools,,school;education,,"Seeb, Oman",Muscat,Oman,23.603783,58.223273,https://www.google.com/maps/place/?q=place_id:ChIJxVlAtcT9jT4RrdeeCBuuU3o,https://littlefeetom.com/,+968 9696 9657,https://littlefeetom.com/,https://www.google.com/s2/favicons?domain=littlefeetom.com&sz=128,,,,,,,,,,,,,4.30,,,,,,18,Google,,2025-10-04,,,,,,,,,,
ChIJ89-p5GP5kT4Rd2Y2FYXlBSE,little-flowers-nursery,Little Flowers Nursery,Schools,,school;education,,"JG3Q+M74 way 2303 villa169, Bait Al Falaj, Muscat, Oman",Muscat,Oman,23.604139,58.538215,https://www.google.com/maps/place/?q=place_id:ChIJ89-p5GP5kT4Rd2Y2FYXlBSE,https://www.google.com/maps/place/?q=place_id:ChIJ89-p5GP5kT4Rd2Y2FYXlBSE,+968 24 703317,https://www.google.com/maps/place/?q=place_id:ChIJ89-p5GP5kT4Rd2Y2FYXlBSE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,
ChIJCWKmbCz_kT4RCqrgb921Ogk,madinat-sultan-qaboos-private-school,Madinat Sultan Qaboos Private School مدرسة مدينة السلطان قابوس الخاصة,Schools,,school;education,,"HFV5+9GJ, Muscat, Oman",Muscat,Oman,23.593464,58.458774,https://www.google.com/maps/place/?q=place_id:ChIJCWKmbCz_kT4RCqrgb921Ogk,https://msqps.edu.om/,+968 24 697192,https://msqps.edu.om/,https://www.google.com/s2/favicons?domain=msqps.edu.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJL4Hq6MD5kT4Rx8aFfddWLw4,manba-al-huda-islamic-school,Manba Al Huda Islamic School,Schools,,school;education,,"JH32+W7R, Muscat, Oman",Muscat,Oman,23.604860,58.550653,https://www.google.com/maps/place/?q=place_id:ChIJL4Hq6MD5kT4Rx8aFfddWLw4,https://www.google.com/maps/place/?q=place_id:ChIJL4Hq6MD5kT4Rx8aFfddWLw4,,https://www.google.com/maps/place/?q=place_id:ChIJL4Hq6MD5kT4Rx8aFfddWLw4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJ_1fJS9b_kT4R9CORpORWxEw,maple-bear-preschool-muscat,"Maple Bear Preschool, Muscat",Schools,,school;education,,"513، Bawsher Muscat OM, Muscat 113, Oman",Muscat,Oman,23.574944,58.412356,https://www.google.com/maps/place/?q=place_id:ChIJ_1fJS9b_kT4R9CORpORWxEw,https://www.maplebeargulfschools.com/our-location/oman/preschool-muscat/?utm_source=google&utm_medium=GMB,+968 9975 5475,https://www.maplebeargulfschools.com/our-location/oman/preschool-muscat/?utm_source=google&utm_medium=GMB,https://www.google.com/s2/favicons?domain=www.maplebeargulfschools.com&sz=128,,,,,,,,,,,,,4.60,,,,,,34,Google,,2025-10-04,,,,,,,,,,
ChIJX76iqTb4kT4RCAp9V0ZKrtQ,middle-east-nursery,Middle East Nursery حضانة الشرق الأوسط,Schools,,school;education,,"2515 Way, Muscat Villa 941 Muscat OM، Muscat 114, Oman",Muscat,Oman,23.609969,58.536954,https://www.google.com/maps/place/?q=place_id:ChIJX76iqTb4kT4RCAp9V0ZKrtQ,https://www.google.com/maps/place/?q=place_id:ChIJX76iqTb4kT4RCAp9V0ZKrtQ,+968 24 787127,https://www.google.com/maps/place/?q=place_id:ChIJX76iqTb4kT4RCAp9V0ZKrtQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.10,,,,,,14,Google,,2025-10-04,,,,,,,,,,
ChIJl7Wx-gwAjj4Rcm5C-tVRGA4,mrlyndinahhschool,Mrlyndinahhschool,Schools,,school;education,,"6829 Way, Muscat, Oman",Muscat,Oman,23.598022,58.351045,https://www.google.com/maps/place/?q=place_id:ChIJl7Wx-gwAjj4Rcm5C-tVRGA4,http://www.miso.om/,+968 24 138842,http://www.miso.om/,https://www.google.com/s2/favicons?domain=www.miso.om&sz=128,,,,,,,,,,,,,4.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,
ChIJa1P8MfMBjj4RGhcBAq4Z1Po,my-little-world-nursery,My Little World Nursery حضانة عالمي الصغير,Schools,,school;education,,"G8GX+WP2, Muscat, Oman",Muscat,Oman,23.527274,58.349262,https://www.google.com/maps/place/?q=place_id:ChIJa1P8MfMBjj4RGhcBAq4Z1Po,https://www.google.com/maps/place/?q=place_id:ChIJa1P8MfMBjj4RGhcBAq4Z1Po,+968 9793 9289,https://www.google.com/maps/place/?q=place_id:ChIJa1P8MfMBjj4RGhcBAq4Z1Po,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.70,,,,,,14,Google,,2025-10-04,,,,,,,,,,
ChIJ-Uac5u_8jT4RoimplsKavE4,my-school-oman,My School Oman,Schools,,school;education,,"J6JF+33C, Seeb, Oman",Muscat,Oman,23.630178,58.222643,https://www.google.com/maps/place/?q=place_id:ChIJ-Uac5u_8jT4RoimplsKavE4,http://www.myschool.edu.om/,+968 24 555171,http://www.myschool.edu.om/,https://www.google.com/s2/favicons?domain=www.myschool.edu.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJaxTBkhr_kT4RJYtkGsc4EKQ,national-private-school,National Private School,Schools,,school;education,,"Muscat, Oman",Muscat,Oman,23.590020,58.431470,https://www.google.com/maps/place/?q=place_id:ChIJaxTBkhr_kT4RJYtkGsc4EKQ,http://npschool.net/,+968 24 489721,http://npschool.net/,https://www.google.com/s2/favicons?domain=npschool.net&sz=128,,,,,,,,,,,,,3.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,
ChIJ13BI9wYBjj4RJk1PasKlnEc,native-english-oman,Native English Oman,Schools,,school;education,,"HCVG+FQ7 Native English Oman, Building No. 25, 504 Al Khuwair St, Muscat 133, Oman",Muscat,Oman,23.593688,58.426937,https://www.google.com/maps/place/?q=place_id:ChIJ13BI9wYBjj4RJk1PasKlnEc,http://www.nativeenglishoman.com/,+968 9636 6761,http://www.nativeenglishoman.com/,https://www.google.com/s2/favicons?domain=www.nativeenglishoman.com&sz=128,,,,,,,,,,,,,5.00,,,,,,20,Google,,2025-10-04,,,,,,,,,,
ChIJs1hdBGf-kT4R6aH88IzrnU8,oman-private-school,Oman Private School (مدرسة عُمان الخاصة),Schools,,school;education,,"Al Safa St, Muscat, Oman",Muscat,Oman,23.552518,58.409270,https://www.google.com/maps/place/?q=place_id:ChIJs1hdBGf-kT4R6aH88IzrnU8,http://omanprivateschool.com/,+968 9655 0852,http://omanprivateschool.com/,https://www.google.com/s2/favicons?domain=omanprivateschool.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJ0RlQTzb_kT4RWkkfaVNyREQ,our-planet-international-school,Our Planet International School مدرسة كوكبنا الدولية الخاصة,Schools,,school;education,,"Al-Inshirah Street Plot 95, Block 221، Muscat, Oman",Muscat,Oman,23.606027,58.455075,https://www.google.com/maps/place/?q=place_id:ChIJ0RlQTzb_kT4RWkkfaVNyREQ,http://www.ourplanet-muscat.com/,+968 22 005642,http://www.ourplanet-muscat.com/,https://www.google.com/s2/favicons?domain=www.ourplanet-muscat.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJjccxuob4kT4RQus5Uz_UGAA,pdo-school,PDO School مدرسة شركة تنمية نفط عمان,Schools,,school;education,,"JGM3+934, Muscat, Oman",Muscat,Oman,23.633396,58.502704,https://www.google.com/maps/place/?q=place_id:ChIJjccxuob4kT4RQus5Uz_UGAA,http://www.pdoschool.org/,+968 24 677279,http://www.pdoschool.org/,https://www.google.com/s2/favicons?domain=www.pdoschool.org&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJtdS1sTb4kT4RRxCEwppT64s,pakistan-school-muscat-junior-block,Pakistan School Muscat Junior Block,Schools,,school;education,,"JG5M+3H8, Muscat, Oman",Muscat,Oman,23.607656,58.533965,https://www.google.com/maps/place/?q=place_id:ChIJtdS1sTb4kT4RRxCEwppT64s,https://www.pakistanschool.edu.om/,,https://www.pakistanschool.edu.om/,https://www.google.com/s2/favicons?domain=www.pakistanschool.edu.om&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,
ChIJyZsyEuj_kT4R4SulR6-GVag,playday-kids-club,PlayDay Kids Club,Schools,,school;education,,"Al Maha St, Muscat, Oman",Muscat,Oman,23.562594,58.410883,https://www.google.com/maps/place/?q=place_id:ChIJyZsyEuj_kT4R4SulR6-GVag,https://www.google.com/maps/place/?q=place_id:ChIJyZsyEuj_kT4R4SulR6-GVag,+968 9670 6575,https://www.google.com/maps/place/?q=place_id:ChIJyZsyEuj_kT4R4SulR6-GVag,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.60,,,,,,25,Google,,2025-10-04,,,,,,,,,,
ChIJ410arfD5kT4RgdOg7AkNSb0,polyglot-juniors-montessori,Polyglot juniors Montessori,Schools,,school;education,,"Muscat , Al qurum, al, مسقط 122, Oman",Muscat,Oman,23.600365,58.515615,https://www.google.com/maps/place/?q=place_id:ChIJ410arfD5kT4RgdOg7AkNSb0,https://polyglot.org/juniors/?fbclid=PAZXh0bgNhZW0CMTEAAaYW4SGdExxLeUlEXCsWxFrNjsPKKoCkh02ATAYZU-1vR_A0OmmkBlyN794_aem_HcXyXok1jrvMPVhuUauZ7A,+968 9965 3133,https://polyglot.org/juniors/?fbclid=PAZXh0bgNhZW0CMTEAAaYW4SGdExxLeUlEXCsWxFrNjsPKKoCkh02ATAYZU-1vR_A0OmmkBlyN794_aem_HcXyXok1jrvMPVhuUauZ7A,https://www.google.com/s2/favicons?domain=polyglot.org&sz=128,,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,
ChIJVbXWyKL4kT4R9DvLEjfq1pU,qurum-international-private-school,Qurum International Private School,Schools,,school;education,,"Al Shati St, Muscat 116, Oman",Muscat,Oman,23.625314,58.484679,https://www.google.com/maps/place/?q=place_id:ChIJVbXWyKL4kT4R9DvLEjfq1pU,https://www.qps.edu.om/,+968 24 562201,https://www.qps.edu.om/,https://www.google.com/s2/favicons?domain=www.qps.edu.om&sz=128,,,,,,,,,,,,,3.70,,,,,,3,Google,,2025-10-04,,,,,,,,,,
ChIJE6YFylH3kT4RcyYFNIVQ1KU,sri-lankan-school-muscat,SRI LANKAN SCHOOL MUSCAT,Schools,,school;education,,"OM, 63 St, مسقط 112, Oman",Muscat,Oman,23.575739,58.564215,https://www.google.com/maps/place/?q=place_id:ChIJE6YFylH3kT4RcyYFNIVQ1KU,https://www.slsm.edu.om/,+968 24 811005,https://www.slsm.edu.om/,https://www.google.com/s2/favicons?domain=www.slsm.edu.om&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJoXwNN-YBjj4Ry0A-Xstd0t8,safya-school,Safya School,Schools,,school;education,,"G9R6+8H5, Muscat, Oman",Muscat,Oman,23.540758,58.361486,https://www.google.com/maps/place/?q=place_id:ChIJoXwNN-YBjj4Ry0A-Xstd0t8,https://www.google.com/maps/place/?q=place_id:ChIJoXwNN-YBjj4Ry0A-Xstd0t8,+968 24 200123,https://www.google.com/maps/place/?q=place_id:ChIJoXwNN-YBjj4Ry0A-Xstd0t8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,
ChIJRwnUc2r5kT4RXJgBtVLNGJ4,sarh-alibdaa-international-school,Sarh-Alibdaa International School مدرسة الإبداع العالمية,Schools,,school;education,,"Building 4481, 1954 Way, Muscat, Oman",Muscat,Oman,23.613302,58.218013,https://www.google.com/maps/place/?q=place_id:ChIJRwnUc2r5kT4RXJgBtVLNGJ4,https://sarhalibdaa.com/,+968 24 189752,https://sarhalibdaa.com/,https://www.google.com/s2/favicons?domain=sarhalibdaa.com&sz=128,,,,,,,,,,,,,4.50,,,,,,37,Google,,2025-10-04,,,,,,,,,,
ChIJ02cStOwBjj4RUHlMa4KcVAM,school-hazim-bin-hammam,School Hazim Bin Hammam,Schools,,school;education,,"G8PX+4HW, Muscat, Oman",Muscat,Oman,23.535360,58.348961,https://www.google.com/maps/place/?q=place_id:ChIJ02cStOwBjj4RUHlMa4KcVAM,https://twitter.com/Hazeem_school?s=09,+968 24 593119,https://twitter.com/Hazeem_school?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJufcXJI_3kT4R8cq5HuztxfM,school-saidia,School Saidia,Schools,,school;education,,"JHF6+6CP, Muscat, Oman",Muscat,Oman,23.623084,58.561081,https://www.google.com/maps/place/?q=place_id:ChIJufcXJI_3kT4R8cq5HuztxfM,https://twitter.com/alsaidia1_4?s=09,+968 24 713376,https://twitter.com/alsaidia1_4?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
