id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,specialties,service_area,min_budget,lead_time,venue_affiliations,portfolio_url,languages,years_in_business,license_no,whatsapp
ChIJw4jNCRj_kT4R4JTUJ-1ROjE,gcu-gifts-events-company,GCU-Gifts & Events Company,Events,,events;event planner;wedding;corporate,,"Souk Al Khuwair St, Muscat, Oman",Muscat,Oman,23.589495,58.428122,https://www.google.com/maps/place/?q=place_id:ChIJw4jNCRj_kT4R4JTUJ-1ROjE,https://gcullc.my.canva.site/,+968 9224 9983,https://gcullc.my.canva.site/,https://www.google.com/s2/favicons?domain=gcullc.my.canva.site&sz=128,,,,,,,,,,,,,5.00,,,,,,17,Google,,2025-10-04,,,,,,,,,,,
ChIJcftwBHnljT4RNQ0RQOFGHJg,gazebo-weddings,Gazebo.weddings,Events,,events;event planner;wedding;corporate,,"Seeb St, Sib, Oman",Muscat,Oman,23.679057,58.186025,https://www.google.com/maps/place/?q=place_id:ChIJcftwBHnljT4RNQ0RQOFGHJg,https://www.google.com/maps/place/?q=place_id:ChIJcftwBHnljT4RNQ0RQOFGHJg,+968 7823 3082,https://www.google.com/maps/place/?q=place_id:ChIJcftwBHnljT4RNQ0RQOFGHJg,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.80,,,,,,4,Google,,2025-10-04,,,,,,,,,,,
ChIJ4TzczYXljT4RTxYxiHAkksU,glitz-glamorevents,Glitz & glamorevents,Events,,events;event planner;wedding;corporate,,"police station, 4065 Nears, Sib 121, Oman",Muscat,Oman,23.683223,58.177900,https://www.google.com/maps/place/?q=place_id:ChIJ4TzczYXljT4RTxYxiHAkksU,https://www.google.com/maps/place/?q=place_id:ChIJ4TzczYXljT4RTxYxiHAkksU,+968 9919 7324,https://www.google.com/maps/place/?q=place_id:ChIJ4TzczYXljT4RTxYxiHAkksU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJt5m0dTH_kT4RcB2DLTV9Fxs,glories-for-events,Glories for events,Events,,events;event planner;wedding;corporate,,"HCVV+JCM, Al Khuwair St, Muscat, Oman",Muscat,Oman,23.594100,58.443544,https://www.google.com/maps/place/?q=place_id:ChIJt5m0dTH_kT4RcB2DLTV9Fxs,https://www.google.com/maps/place/?q=place_id:ChIJt5m0dTH_kT4RcB2DLTV9Fxs,+968 9399 0674,https://www.google.com/maps/place/?q=place_id:ChIJt5m0dTH_kT4RcB2DLTV9Fxs,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJsTm0ZcD_kT4RnPe8XxG2tDs,great-muscat-light-llc,Great muscat light LLC,Events,,events;event planner;wedding;corporate,,"Al Amin - G floor - office 3, 5509 Wy, Muscat 133, Oman",Muscat,Oman,23.576590,58.411438,https://www.google.com/maps/place/?q=place_id:ChIJsTm0ZcD_kT4RnPe8XxG2tDs,http://gmloman.com/,+968 9384 3389,http://gmloman.com/,https://www.google.com/s2/favicons?domain=gmloman.com&sz=128,,,,,,,,,,,,,5.00,,,,,,8,Google,,2025-10-04,,,,,,,,,,,
ChIJk8p49W7ljT4Rfani8g6M76U,hadab-muscat-al-mutkadma,HADAB MUSCAT AL MUTKADMA هدب مسقط المتقدمة,Events,,events;event planner;wedding;corporate,,"M5JJ+X9R، شارع السيب، Sib, Oman",Muscat,Oman,23.682481,58.180882,https://www.google.com/maps/place/?q=place_id:ChIJk8p49W7ljT4Rfani8g6M76U,https://www.google.com/maps/place/?q=place_id:ChIJk8p49W7ljT4Rfani8g6M76U,+968 9207 4300,https://www.google.com/maps/place/?q=place_id:ChIJk8p49W7ljT4Rfani8g6M76U,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJaclkLgD9jT4Rz-9epI6tVjg,hashtag-10-exhibitions-and-events-oman,Hashtag 10 Exhibitions and Events #Oman,Events,,events;event planner;wedding;corporate,,"J6QG+9R5، شارع حيل الشمالية، Sib, Oman",Muscat,Oman,23.650888,58.214976,https://www.google.com/maps/place/?q=place_id:ChIJaclkLgD9jT4Rz-9epI6tVjg,http://www.hashtag-10.com/,+968 9253 3938,http://www.hashtag-10.com/,https://www.google.com/s2/favicons?domain=www.hashtag-10.com&sz=128,,,,,,,,,,,,,5.00,,,,,,6,Google,,2025-10-04,,,,,,,,,,,
ChIJNZ4qzkH5kT4R3sWogi_1puw,heavenly-lounge,Heavenly Lounge,Events,,events;event planner;wedding;corporate,,"Qurm Hills, Street7, مسقط 130, Oman",Muscat,Oman,23.603538,58.501632,https://www.google.com/maps/place/?q=place_id:ChIJNZ4qzkH5kT4R3sWogi_1puw,https://instagram.com/heavenly.om?igshid=YmM0MjE2YWMzOA==,+968 9245 6782,https://instagram.com/heavenly.om?igshid=YmM0MjE2YWMzOA==,https://www.google.com/s2/favicons?domain=instagram.com&sz=128,,,,,,,,,,,,,4.50,,,,,,392,Google,,2025-10-04,,,,,,,,,,,
ChIJVXSs-9v3kT4RUVtpiTiGvKg,helping-hands-catering-services,Helping Hands Catering Services,Events,,events;event planner;wedding;corporate,,"Al Fursan St, Muscat 100, Oman",Muscat,Oman,23.580333,58.561090,https://www.google.com/maps/place/?q=place_id:ChIJVXSs-9v3kT4RUVtpiTiGvKg,http://www.helpinghands.om/,+968 9802 7116,http://www.helpinghands.om/,https://www.google.com/s2/favicons?domain=www.helpinghands.om&sz=128,,,,,,,,,,,,,4.90,,,,,,15,Google,,2025-10-04,,,,,,,,,,,
ChIJ98Zk5jL_kT4RIKdTfqTdvBI,horizon-media-trading,Horizon Media Trading,Events,,events;event planner;wedding;corporate,,"Bousher, South, 233 Al Khuwair St, Muscat, Oman",Muscat,Oman,23.595415,58.439682,https://www.google.com/maps/place/?q=place_id:ChIJ98Zk5jL_kT4RIKdTfqTdvBI,https://www.google.com/maps/place/?q=place_id:ChIJ98Zk5jL_kT4RIKdTfqTdvBI,+968 9450 0480,https://www.google.com/maps/place/?q=place_id:ChIJ98Zk5jL_kT4RIKdTfqTdvBI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJibGU6VjjjT4Rd7YEoHW0sZQ,ido-events-oman,IDo Events Oman,Events,,events;event planner;wedding;corporate,,"Muscat Hills, Muscat 123, Oman",Muscat,Oman,23.574019,58.305907,https://www.google.com/maps/place/?q=place_id:ChIJibGU6VjjjT4Rd7YEoHW0sZQ,https://www.instagram.com/idoeventsoman/,+968 7928 3728,https://www.instagram.com/idoeventsoman/,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,,,,,,,,,,,,,5.00,,,,,,34,Google,,2025-10-04,,,,,,,,,,,
ChIJS9cUhmaHG4wRZEEB-I4Wabo,idea-planet-events,Idea Planet Events,Events,,events;event planner;wedding;corporate,,"Regus Al Khuwair, Muscat 133, Oman",Muscat,Oman,23.593606,58.426714,https://www.google.com/maps/place/?q=place_id:ChIJS9cUhmaHG4wRZEEB-I4Wabo,https://ideaplanetevents.com/,+968 7707 4330,https://ideaplanetevents.com/,https://www.google.com/s2/favicons?domain=ideaplanetevents.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJ-9xI1TL8jT4RBAdTc3Qs0EE,indigo-events,Indigo Events,Events,,events;event planner;wedding;corporate,,"No. 110, 1st Floor, Al، Manal Building، Muscat, Oman",Muscat,Oman,23.596818,58.448326,https://www.google.com/maps/place/?q=place_id:ChIJ-9xI1TL8jT4RBAdTc3Qs0EE,http://www.indigo-oman.com/,+968 7151 0370,http://www.indigo-oman.com/,https://www.google.com/s2/favicons?domain=www.indigo-oman.com&sz=128,,,,,,,,,,,,,4.90,,,,,,27,Google,,2025-10-04,,,,,,,,,,,
ChIJnzCLjib_kT4R9kudfnwvhpU,intelligent-catering-llc,Intelligent Catering LLC,Events,,events;event planner;wedding;corporate,,"Al Dhayafa Street Opp Al Kazimi Lab, Ali Shaihani B3 Al Dhayafa Street Ghubra North، Muscat 130, Oman",Muscat,Oman,23.589702,58.396334,https://www.google.com/maps/place/?q=place_id:ChIJnzCLjib_kT4R9kudfnwvhpU,https://intelligentoman.com/,+968 9139 1300,https://intelligentoman.com/,https://www.google.com/s2/favicons?domain=intelligentoman.com&sz=128,,,,,,,,,,,,,4.10,,,,,,228,Google,,2025-10-04,,,,,,,,,,,
ChIJWbUKEd7_kT4RiFl3bfV_Xzo,intelligent-events-oman,Intelligent Events Oman,Events,,events;event planner;wedding;corporate,,"Ali Shaihani B3 Building، Al Dhayafa St, Muscat 131, Oman",Muscat,Oman,23.589747,58.396361,https://www.google.com/maps/place/?q=place_id:ChIJWbUKEd7_kT4RiFl3bfV_Xzo,https://intelligentoman.com/,+968 9139 1300,https://intelligentoman.com/,https://www.google.com/s2/favicons?domain=intelligentoman.com&sz=128,,,,,,,,,,,,,4.30,,,,,,122,Google,,2025-10-04,,,,,,,,,,,
ChIJ05hIKCn_kT4RLcN-hLHhf7c,intelligent-party-event-rental-store,Intelligent Party & Event Rental Store,Events,,events;event planner;wedding;corporate,,"Al Dhayafa St, Muscat 374, Oman",Muscat,Oman,23.590737,58.397055,https://www.google.com/maps/place/?q=place_id:ChIJ05hIKCn_kT4RLcN-hLHhf7c,https://www.google.com/maps/place/?q=place_id:ChIJ05hIKCn_kT4RLcN-hLHhf7c,+968 9139 1326,https://www.google.com/maps/place/?q=place_id:ChIJ05hIKCn_kT4RLcN-hLHhf7c,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.60,,,,,,11,Google,,2025-10-04,,,,,,,,,,,
ChIJDb7aHRr5kT4Rad0HGT7jp6Q,j-d-design-department,J.D design department ( جی دی تصميم ),Events,,events;event planner;wedding;corporate,,"JF7V+CVW, Muscat, Oman",Muscat,Oman,23.613651,58.494733,https://www.google.com/maps/place/?q=place_id:ChIJDb7aHRr5kT4Rad0HGT7jp6Q,https://www.google.com/maps/place/?q=place_id:ChIJDb7aHRr5kT4Rad0HGT7jp6Q,+968 9235 0604,https://www.google.com/maps/place/?q=place_id:ChIJDb7aHRr5kT4Rad0HGT7jp6Q,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJARUWbtf2kT4RPzVQmUeLnOQ,jassa-beach-sea-tours,Jassa Beach Sea Tours شاطئ الجصة. للرحلات البحرية,Events,,events;event planner;wedding;corporate,,"Beach Front, Capital Area Yacht Club، Muscat, Oman",Muscat,Oman,23.586950,58.603873,https://www.google.com/maps/place/?q=place_id:ChIJARUWbtf2kT4RPzVQmUeLnOQ,https://www.google.com/maps/place/?q=place_id:ChIJARUWbtf2kT4RPzVQmUeLnOQ,+968 9700 8999,https://www.google.com/maps/place/?q=place_id:ChIJARUWbtf2kT4RPzVQmUeLnOQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.50,,,,,,148,Google,,2025-10-04,,,,,,,,,,,
ChIJg87d4dv_kT4REe2j2SsYhIY,jay-s-flowers-creation,Jay's Flowers Creation,Events,,events;event planner;wedding;corporate,,"Hormuz Gas Station, 1st Floor, Alkhuwair, Al khuleiyah, 900 Al khuwair, مسقط 112, Oman",Muscat,Oman,23.586889,58.421889,https://www.google.com/maps/place/?q=place_id:ChIJg87d4dv_kT4REe2j2SsYhIY,https://www.google.com/maps/place/?q=place_id:ChIJg87d4dv_kT4REe2j2SsYhIY,+968 7112 0790,https://www.google.com/maps/place/?q=place_id:ChIJg87d4dv_kT4REe2j2SsYhIY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.90,,,,,,70,Google,,2025-10-04,,,,,,,,,,,
ChIJHc4ltSX5kT4R63FiU72gSYo,lb-events,LB Events,Events,,events;event planner;wedding;corporate,,"Showroom 2, Qurum Hills Building 1/62, Way 207, Block 205, مسقط 130, Oman",Muscat,Oman,23.604450,58.501520,https://www.google.com/maps/place/?q=place_id:ChIJHc4ltSX5kT4R63FiU72gSYo,https://lb3vents.com/,+968 7208 1000,https://lb3vents.com/,https://www.google.com/s2/favicons?domain=lb3vents.com&sz=128,,,,,,,,,,,,,5.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,,
ChIJYUx8GwjjjT4RAOUw4TMuxVY,la-perla,La Perla,Events,,events;event planner;wedding;corporate,,"Muscat, Oman",Muscat,Oman,23.616178,58.463140,https://www.google.com/maps/place/?q=place_id:ChIJYUx8GwjjjT4RAOUw4TMuxVY,https://www.google.com/maps/place/?q=place_id:ChIJYUx8GwjjjT4RAOUw4TMuxVY,+968 7143 7513,https://www.google.com/maps/place/?q=place_id:ChIJYUx8GwjjjT4RAOUw4TMuxVY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.60,,,,,,14,Google,,2025-10-04,,,,,,,,,,,
ChIJGYXJo93_kT4REvCveNEWs5I,laialy-events,Laialy Events,Events,,events;event planner;wedding;corporate,,"18th November St, Muscat, Oman",Muscat,Oman,23.599540,58.389904,https://www.google.com/maps/place/?q=place_id:ChIJGYXJo93_kT4REvCveNEWs5I,http://instagram.com/laialyevents,+968 7705 5426,http://instagram.com/laialyevents,https://www.google.com/s2/favicons?domain=instagram.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJP7x62UjjjT4R4lD1FTH9mGs,laura,Laura,Events,,events;event planner;wedding;corporate,,"Al Maha St, Muscat, Oman",Muscat,Oman,23.565517,58.413885,https://www.google.com/maps/place/?q=place_id:ChIJP7x62UjjjT4R4lD1FTH9mGs,https://lauraoman.com/,+968 9902 2641,https://lauraoman.com/,https://www.google.com/s2/favicons?domain=lauraoman.com&sz=128,,,,,,,,,,,,,5.00,,,,,,6,Google,,2025-10-04,,,,,,,,,,,
ChIJK6qqzrj5kT4R5LsA4M7_Wpc,light-lines-llc,Light Lines LLC,Events,,events;event planner;wedding;corporate,,"ruwi, مسقط 114, Oman",Muscat,Oman,23.589993,58.552646,https://www.google.com/maps/place/?q=place_id:ChIJK6qqzrj5kT4R5LsA4M7_Wpc,http://lightlinesllc.com/,,http://lightlinesllc.com/,https://www.google.com/s2/favicons?domain=lightlinesllc.com&sz=128,,,,,,,,,,,,,4.60,,,,,,13,Google,,2025-10-04,,,,,,,,,,,
ChIJvXf2arP4kT4RSgO1OB9IUQs,los-clarita-wedding-events-management,Los Clarita Wedding & Events Management,Events,,events;event planner;wedding;corporate,,"Ghala front of strabag company شارع غلا Ghala، Muscat 197, Oman",Muscat,Oman,23.587011,58.376195,https://www.google.com/maps/place/?q=place_id:ChIJvXf2arP4kT4RSgO1OB9IUQs,http://www.facebook.com/pages/Los-Clarita-Wedding-Events-Services/145756838831291,+968 9544 8722,http://www.facebook.com/pages/Los-Clarita-Wedding-Events-Services/145756838831291,https://www.google.com/s2/favicons?domain=www.facebook.com&sz=128,,,,,,,,,,,,,4.60,,,,,,75,Google,,2025-10-04,,,,,,,,,,,
ChIJDYGK9tP_kT4RbdLfWqmpttE,muscat-oman,MUSCAT OMAN,Events,,events;event planner;wedding;corporate,,"MOTRAH HOTEL, Muscat, Oman",Muscat,Oman,23.588031,58.382872,https://www.google.com/maps/place/?q=place_id:ChIJDYGK9tP_kT4RbdLfWqmpttE,https://www.google.com/maps/place/?q=place_id:ChIJDYGK9tP_kT4RbdLfWqmpttE,+968 9237 2716,https://www.google.com/maps/place/?q=place_id:ChIJDYGK9tP_kT4RbdLfWqmpttE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJpRvYrAf5kT4RokeOlVCri80,muscat-vision-international-s-p-c,MUSCAT VISION INTERNATIONAL S P C,Events,,events;event planner;wedding;corporate,,"Hamriyah, Muscat 114, Oman",Muscat,Oman,23.585851,58.539572,https://www.google.com/maps/place/?q=place_id:ChIJpRvYrAf5kT4RokeOlVCri80,https://www.google.com/maps/place/?q=place_id:ChIJpRvYrAf5kT4RokeOlVCri80,+968 9931 7660,https://www.google.com/maps/place/?q=place_id:ChIJpRvYrAf5kT4RokeOlVCri80,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJ5-4Z1Ib5kT4RRSTQOXVmSl8,manzana-events,Manzana Events,Events,,events;event planner;wedding;corporate,,"Ruwi, Muscat 112, Oman",Muscat,Oman,23.596045,58.553205,https://www.google.com/maps/place/?q=place_id:ChIJ5-4Z1Ib5kT4RRSTQOXVmSl8,https://www.instagram.com/manzanaevents.om/,+968 9284 8491,https://www.instagram.com/manzanaevents.om/,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJx9XHaXz_kT4RyHwMmwkvQU0,maraseem-hospitality,Maraseem Hospitality,Events,,events;event planner;wedding;corporate,,"Grand Mosque St, Muscat, Oman",Muscat,Oman,23.585319,58.369017,https://www.google.com/maps/place/?q=place_id:ChIJx9XHaXz_kT4RyHwMmwkvQU0,https://sites.google.com/view/maraseemhospitality/%D9%84%D9%84%D8%AA%D9%88%D8%A7%D8%B5%D9%84?authuser=0,+968 9667 6670,https://sites.google.com/view/maraseemhospitality/%D9%84%D9%84%D8%AA%D9%88%D8%A7%D8%B5%D9%84?authuser=0,https://www.google.com/s2/favicons?domain=sites.google.com&sz=128,,,,,,,,,,,,,4.70,,,,,,75,Google,,2025-10-04,,,,,,,,,,,
ChIJnUwZdA3_kT4R8fDnoQx3gdU,marina-events,Marina Events,Events,,events;event planner;wedding;corporate,,"Al Khuwair St, Muscat, Oman",Muscat,Oman,23.596801,58.434033,https://www.google.com/maps/place/?q=place_id:ChIJnUwZdA3_kT4R8fDnoQx3gdU,https://www.google.com/maps/place/?q=place_id:ChIJnUwZdA3_kT4R8fDnoQx3gdU,+968 9358 7925,https://www.google.com/maps/place/?q=place_id:ChIJnUwZdA3_kT4R8fDnoQx3gdU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,
ChIJ91XM_MD_kT4RfJzzOYcKAgA,meetings-events-park-inn-by-radisson-muscat,Meetings & Events PARK INN by Radisson Muscat,Events,,events;event planner;wedding;corporate,,"Al Khuwair, 133 Sultan Qaboos St, Muscat, Oman",Muscat,Oman,23.594532,58.413244,https://www.google.com/maps/place/?q=place_id:ChIJ91XM_MD_kT4RfJzzOYcKAgA,https://www.radissonhotels.com/en-us/hotels/park-inn-muscat/meeting-events?cid=a:se+b:gmb+c:emea+i:local+e:pii+d:mea+t:rm+r:+h:OMMCT1,+968 24 507888,https://www.radissonhotels.com/en-us/hotels/park-inn-muscat/meeting-events?cid=a:se+b:gmb+c:emea+i:local+e:pii+d:mea+t:rm+r:+h:OMMCT1,https://www.google.com/s2/favicons?domain=www.radissonhotels.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJ3S0qpzIBjj4RFbdpcPaJ9zA,meetings-events-by-hormuz-grand-muscat-a-radisson-collection-hotel,"Meetings & Events by Hormuz Grand, Muscat A Radisson Collection Hotel",Events,,events;event planner;wedding;corporate,,"Al Matar St, Muscat 111, Oman",Muscat,Oman,23.576666,58.292149,https://www.google.com/maps/place/?q=place_id:ChIJ3S0qpzIBjj4RFbdpcPaJ9zA,https://www.radissonhotels.com/en-us/hotels/radisson-collection-muscat/meeting-events?cid=a:se+b:gmb+c:emea+i:local+e:rco+d:mea+t:rm+h:OMMCTHOR,+968 24 350621,https://www.radissonhotels.com/en-us/hotels/radisson-collection-muscat/meeting-events?cid=a:se+b:gmb+c:emea+i:local+e:rco+d:mea+t:rm+h:OMMCTHOR,https://www.google.com/s2/favicons?domain=www.radissonhotels.com&sz=128,,,,,,,,,,,,,4.50,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJMWkHNAH_kT4R1KB_bGV8sHo,meetings-events-by-radisson-blu-muscat,"Meetings & Events by Radisson Blu, Muscat",Events,,events;event planner;wedding;corporate,,"Al Khuleiah Street, مسقط 133, Oman",Muscat,Oman,23.587917,58.428431,https://www.google.com/maps/place/?q=place_id:ChIJMWkHNAH_kT4R1KB_bGV8sHo,https://www.radissonhotels.com/en-us/hotels/radisson-blu-muscat/meeting-events?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:mea+t:rm+h:OMMCT2,+968 24 487777,https://www.radissonhotels.com/en-us/hotels/radisson-blu-muscat/meeting-events?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:mea+t:rm+h:OMMCT2,https://www.google.com/s2/favicons?domain=www.radissonhotels.com&sz=128,,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJD3Bz1wr6DQkR7mmK0AE73cA,menaal-events,Menaal Events,Events,,events;event planner;wedding;corporate,,"JG4X+8H6, Muscat 112, Oman",Muscat,Oman,23.605788,58.548905,https://www.google.com/maps/place/?q=place_id:ChIJD3Bz1wr6DQkR7mmK0AE73cA,https://www.google.com/maps/place/?q=place_id:ChIJD3Bz1wr6DQkR7mmK0AE73cA,+968 7718 0190,https://www.google.com/maps/place/?q=place_id:ChIJD3Bz1wr6DQkR7mmK0AE73cA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJPd07r33ljT4RRQrlGcHaT1M,nab-events-planner-tents-on-rent,NAB events planner & Tents on rent,Events,,events;event planner;wedding;corporate,,"souk, Seeb 121, Oman",Muscat,Oman,23.681778,58.181443,https://www.google.com/maps/place/?q=place_id:ChIJPd07r33ljT4RRQrlGcHaT1M,https://www.google.com/maps/place/?q=place_id:ChIJPd07r33ljT4RRQrlGcHaT1M,+968 9434 4989,https://www.google.com/maps/place/?q=place_id:ChIJPd07r33ljT4RRQrlGcHaT1M,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,6,Google,,2025-10-04,,,,,,,,,,,
ChIJWwPH1SjljT4RzqeuNTGD634,nahida-events-service,NAHIDA EVENTS SERVICE,Events,,events;event planner;wedding;corporate,,"Seeb 121, Oman",Muscat,Oman,23.678120,58.187321,https://www.google.com/maps/place/?q=place_id:ChIJWwPH1SjljT4RzqeuNTGD634,https://www.instagram.com/nahida_events_services?igsh=MTY0cjFzemh5ZzB5cg%3D%3D&utm_source=qr,+968 9334 5004,https://www.instagram.com/nahida_events_services?igsh=MTY0cjFzemh5ZzB5cg%3D%3D&utm_source=qr,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,
ChIJ1WdgIgD_kT4RAbbiuUAP8-o,nhp-events,NHP Events,Events,,events;event planner;wedding;corporate,,"No. 204, Second Floor, Building 393, 48 Way, شارع نوفمبر ١٨، مسقط 130, Oman",Muscat,Oman,23.601153,58.370456,https://www.google.com/maps/place/?q=place_id:ChIJ1WdgIgD_kT4RAbbiuUAP8-o,http://www.nhpoman.com/,+968 9622 1067,http://www.nhpoman.com/,https://www.google.com/s2/favicons?domain=www.nhpoman.com&sz=128,,,,,,,,,,,,,4.80,,,,,,10,Google,,2025-10-04,,,,,,,,,,,
ChIJ67GieD39jT4RAlgF0WEP8Ok,negar-event,Negar Event,Events,,events;event planner;wedding;corporate,,"Al Hail North, Seeb 315, Oman",Muscat,Oman,23.637128,58.227787,https://www.google.com/maps/place/?q=place_id:ChIJ67GieD39jT4RAlgF0WEP8Ok,https://www.google.com/maps/place/?q=place_id:ChIJ67GieD39jT4RAlgF0WEP8Ok,+968 7732 4002,https://www.google.com/maps/place/?q=place_id:ChIJ67GieD39jT4RAlgF0WEP8Ok,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJ_erPOmD3kT4REcsl4s46wEY,new-age-media-solutions-llc,New Age Media Solutions LLC,Events,,events;event planner;wedding;corporate,,"Office 585, ONIC Building - 1090, Way No 4020 Postal 1706, PC 111, Seeb, مسقط 111, Oman",Muscat,Oman,23.600144,58.550954,https://www.google.com/maps/place/?q=place_id:ChIJ_erPOmD3kT4REcsl4s46wEY,http://www.newageexhibitions.com/,+968 9141 4249,http://www.newageexhibitions.com/,https://www.google.com/s2/favicons?domain=www.newageexhibitions.com&sz=128,,,,,,,,,,,,,4.60,,,,,,11,Google,,2025-10-04,,,,,,,,,,,
ChIJ72-Yq9_kjT4RAaf8q_IvywI,new-bhatkal-muslim-jamaat-eid-milan-party-hotel-2016,New Bhatkal Muslim Jamaat Eid Milan Party Hotel 2016,Events,,events;event planner;wedding;corporate,,"M5Q9+HJP، شارع وادي البهائيس، Sib, Oman",Muscat,Oman,23.688952,58.169090,https://www.google.com/maps/place/?q=place_id:ChIJ72-Yq9_kjT4RAaf8q_IvywI,https://www.google.com/maps/place/?q=place_id:ChIJ72-Yq9_kjT4RAaf8q_IvywI,,https://www.google.com/maps/place/?q=place_id:ChIJ72-Yq9_kjT4RAaf8q_IvywI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,4.30,,,,,,3,Google,,2025-10-04,,,,,,,,,,,
ChIJhTqkcbr5kT4RexOrFa4VaCk,oite,OITE,Events,,events;event planner;wedding;corporate,,"HGRF+HJJ, Muscat, Oman",Muscat,Oman,23.591456,58.524030,https://www.google.com/maps/place/?q=place_id:ChIJhTqkcbr5kT4RexOrFa4VaCk,http://www.oite.com/,+968 24 656000,http://www.oite.com/,https://www.google.com/s2/favicons?domain=www.oite.com&sz=128,,,,,,,,,,,,,4.20,,,,,,13,Google,,2025-10-04,,,,,,,,,,,
ChIJa91HyGsBjj4R1hCPfjHJkDE,oceania-trading-corporation,Oceania Trading Corporation أوشينيا,Events,,events;event planner;wedding;corporate,,"Way 6211 Building 836, Airport Heights, مسقط 211, Oman",Muscat,Oman,23.580768,58.337175,https://www.google.com/maps/place/?q=place_id:ChIJa91HyGsBjj4R1hCPfjHJkDE,http://oceania.om/,+968 24 200004,http://oceania.om/,https://www.google.com/s2/favicons?domain=oceania.om&sz=128,,,,,,,,,,,,,3.50,,,,,,2,Google,,2025-10-04,,,,,,,,,,,
ChIJD8rxKVH5kT4RNcWGbTN9Uv8,oman-advertising-agency-llc-omanad,Oman Advertising Agency LLC وكالة عمان للاعلان ش.م.م (OmanAD),Events,,events;event planner;wedding;corporate,,"Gulf House Building, Near Oman Chamber of Commerce & Industries, Markazi Street, Ruwi, Muscat, OMAN Ruwi OM, مسقط 112, Oman",Muscat,Oman,23.596468,58.548154,https://www.google.com/maps/place/?q=place_id:ChIJD8rxKVH5kT4RNcWGbTN9Uv8,http://www.omanad.net/,+968 9288 0338,http://www.omanad.net/,https://www.google.com/s2/favicons?domain=www.omanad.net&sz=128,,,,,,,,,,,,,4.50,,,,,,6,Google,,2025-10-04,,,,,,,,,,,
